Date,Match_Number,City,Venue,Season,Name,Match_Type,Total_Overs,Teams_Participated,Team_1,Team_2,Team_Type,Toss_Winner,Choose_To,Match_Winner,Match_Result,Win_By_Runs,Win_By_Wickets,Win_By_Innings,Man_Of_Match
2022-11-18,5,Kigali City,Gahanga International Cricket Stadium. Rwanda,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Rwanda, St Helena",Rwanda,St Helena,international,Rwanda,bat,Rwanda,,54,,,E Sebareme
2022-11-18,6,Kigali City,Integrated Polytechnic Regional Centre,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Lesotho, Botswana",Lesotho,Botswana,international,Botswana,field,Botswana,,,10,,D Maisuria
2022-11-18,7,Kigali City,Gahanga International Cricket Stadium. Rwanda,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Kenya, Malawi",Kenya,Malawi,international,Kenya,bat,,no result,,,,
2022-11-18,8,Kigali City,Integrated Polytechnic Regional Centre,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Seychelles, Mali",Seychelles,Mali,international,Mali,field,,no result,,,,
2022-11-20,10,Kigali City,Integrated Polytechnic Regional Centre,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Mali, Kenya",Mali,Kenya,international,Mali,bat,Kenya,,,10,,P Koech
2022-11-20,11,Kigali City,Gahanga International Cricket Stadium. Rwanda,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Rwanda, Kenya",Rwanda,Kenya,international,Kenya,field,Kenya,,,9,,SO Ngoche
2022-11-21,14,Kigali City,Integrated Polytechnic Regional Centre,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Kenya, Lesotho",Kenya,Lesotho,international,Kenya,bat,Kenya,,167,,,
2022-11-22,17,Kigali City,Gahanga International Cricket Stadium. Rwanda,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Mali, Botswana",Mali,Botswana,international,Botswana,field,Botswana,,,5,,D Maisuria
2022-11-22,18,Kigali City,Integrated Polytechnic Regional Centre,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"St Helena, Lesotho",St Helena,Lesotho,international,Lesotho,field,St Helena,,45,,,A Yon
2022-11-22,19,Kigali City,Gahanga International Cricket Stadium. Rwanda,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Seychelles, Malawi",Seychelles,Malawi,international,Malawi,field,,no result,,,,
2022-11-24,21,Kigali City,Gahanga International Cricket Stadium. Rwanda,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"St Helena, Malawi",St Helena,Malawi,international,Malawi,field,Malawi,,,10,,Sami Sohail
2022-11-24,22,Kigali City,Integrated Polytechnic Regional Centre,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Rwanda, Seychelles",Rwanda,Seychelles,international,Rwanda,bat,Rwanda,,75,,,E Dusingizimana
2022-11-24,23,Kigali City,Gahanga International Cricket Stadium. Rwanda,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Botswana, Kenya",Botswana,Kenya,international,Botswana,bat,Kenya,,,8,,CO Obuya
2022-11-24,24,Kigali City,Integrated Polytechnic Regional Centre,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Mali, Rwanda",Mali,Rwanda,international,Rwanda,field,Rwanda,,,10,,K Irakoze
2022-11-25,27,Kigali City,Gahanga International Cricket Stadium. Rwanda,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Seychelles, Kenya",Seychelles,Kenya,international,Seychelles,bat,Kenya,,,7,,P Koech
2022-11-25,28,Kigali City,Integrated Polytechnic Regional Centre,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Rwanda, Lesotho",Rwanda,Lesotho,international,Rwanda,bat,,no result,,,,
2022-12-01,1,Kigali City,Gahanga International Cricket Stadium. Rwanda,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Sierra Leone, Tanzania",Sierra Leone,Tanzania,international,Tanzania,field,Tanzania,,,9,,HA Chohan
2022-12-01,3,Kigali City,Gahanga International Cricket Stadium. Rwanda,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Mozambique, Nigeria",Mozambique,Nigeria,international,Nigeria,field,Nigeria,,,8,,AA Onikoyi
2022-12-01,4,Kigali City,Integrated Polytechnic Regional Centre,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Gambia, Eswatini",Gambia,Eswatini,international,Eswatini,field,Eswatini,,,5,,T Sandeep
2022-12-02,5,Kigali City,Gahanga International Cricket Stadium. Rwanda,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Sierra Leone, Nigeria",Sierra Leone,Nigeria,international,Nigeria,field,Nigeria,,,6,,P Aho
2022-12-02,6,Kigali City,Integrated Polytechnic Regional Centre,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Ghana, Mozambique",Ghana,Mozambique,international,Mozambique,field,Mozambique,,,7,,F Damiao Couana
2022-12-02,7,Kigali City,Gahanga International Cricket Stadium. Rwanda,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Cameroon, Sierra Leone",Cameroon,Sierra Leone,international,Sierra Leone,field,Sierra Leone,,,1,,A Turay
2022-12-02,8,Kigali City,Integrated Polytechnic Regional Centre,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Eswatini, Mozambique",Eswatini,Mozambique,international,Mozambique,field,Mozambique,,,9,,F Damiao Couana
2022-12-04,9,Kigali City,Gahanga International Cricket Stadium. Rwanda,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Cameroon, Mozambique",Cameroon,Mozambique,international,Mozambique,field,Mozambique,,,9,,J Bulele
2022-12-04,10,Kigali City,Integrated Polytechnic Regional Centre,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Nigeria, Eswatini",Nigeria,Eswatini,international,Eswatini,field,Nigeria,,118,,,A Shreshta
2022-12-04,11,Kigali City,Gahanga International Cricket Stadium. Rwanda,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Ghana, Tanzania",Ghana,Tanzania,international,Tanzania,field,Tanzania,,,4,,II Selemani
2022-12-05,13,Kigali City,Gahanga International Cricket Stadium. Rwanda,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Mozambique, Tanzania",Mozambique,Tanzania,international,Tanzania,field,Tanzania,,,6,,K Nassoro
2022-12-05,14,Kigali City,Integrated Polytechnic Regional Centre,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Sierra Leone, Eswatini",Sierra Leone,Eswatini,international,Eswatini,field,Sierra Leone,,4,,,L Lamin
2022-12-05,15,Kigali City,Gahanga International Cricket Stadium. Rwanda,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Cameroon, Nigeria",Cameroon,Nigeria,international,Nigeria,field,Nigeria,,17,,,
2022-12-05,16,Kigali City,Integrated Polytechnic Regional Centre,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Ghana, Sierra Leone",Ghana,Sierra Leone,international,Sierra Leone,field,Sierra Leone,,18,,,
2022-12-06,17,Kigali City,Gahanga International Cricket Stadium. Rwanda,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Tanzania, Eswatini",Tanzania,Eswatini,international,Eswatini,field,Tanzania,,66,,,AR Patwa
2022-12-06,18,Kigali City,Integrated Polytechnic Regional Centre,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Gambia, Sierra Leone",Gambia,Sierra Leone,international,Sierra Leone,field,Sierra Leone,,,8,,G Ngegba
2022-12-06,19,Kigali City,Gahanga International Cricket Stadium. Rwanda,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Gambia, Tanzania",Gambia,Tanzania,international,Tanzania,field,Tanzania,,,10,,YM Nkanya
2022-12-08,21,Kigali City,Gahanga International Cricket Stadium. Rwanda,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Ghana, Gambia",Ghana,Gambia,international,Ghana,bat,Ghana,,138,,,OH Agbomadzie
2022-12-08,23,Kigali City,Gahanga International Cricket Stadium. Rwanda,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Nigeria, Tanzania",Nigeria,Tanzania,international,Tanzania,field,,no result,,,,
2022-12-08,24,Kigali City,Integrated Polytechnic Regional Centre,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Mozambique, Gambia",Mozambique,Gambia,international,Mozambique,bat,Mozambique,,40,,,J Bulele
2022-12-09,26,Kigali City,Integrated Polytechnic Regional Centre,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Gambia, Cameroon",Gambia,Cameroon,international,Gambia,bat,Gambia,,11,,,Muhammed Manga
2022-12-09,27,Kigali City,Gahanga International Cricket Stadium. Rwanda,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Ghana, Nigeria",Ghana,Nigeria,international,Ghana,bat,Nigeria,,,6,,P Aho
2022-12-09,28,Kigali City,Integrated Polytechnic Regional Centre,2022/23,ICC Men's T20 World Cup Sub Regional Africa Qualifier,T20,20,"Tanzania, Cameroon",Tanzania,Cameroon,international,Tanzania,bat,Tanzania,,184,,,YM Nkanya
2022-12-11,1,North Sound,"Sir Vivian Richards Stadium, North Sound, Antigua",2022/23,England Women tour of West Indies,T20,20,"West Indies, England",West Indies,England,international,England,field,England,,,8,,LK Bell
2022-12-14,2,Bridgetown,"Kensington Oval, Bridgetown, Barbados",2022/23,England Women tour of West Indies,T20,20,"England, West Indies",England,West Indies,international,England,bat,England,,16,,,SIR Dunkley
2022-12-17,3,Bridgetown,"Kensington Oval, Bridgetown, Barbados",2022/23,England Women tour of West Indies,T20,20,"England, West Indies",England,West Indies,international,England,bat,England,,17,,,CE Dean
2022-12-18,4,Bridgetown,"Kensington Oval, Bridgetown, Barbados",2022/23,England Women tour of West Indies,T20,20,"England, West Indies",England,West Indies,international,England,bat,England,,49,,,CE Dean
2022-12-22,5,Bridgetown,"Kensington Oval, Bridgetown, Barbados",2022/23,England Women tour of West Indies,T20,20,"West Indies, England",West Indies,England,international,West Indies,bat,England,,,8,,FR Davies
2022-11-29,1,Chiang Mai,Royal Chiangmai Golf Club,2022/23,Netherlands Women tour of Thailand,T20,20,"Netherlands, Thailand",Netherlands,Thailand,international,Netherlands,bat,Thailand,,,10,,S Laomi
2022-11-30,2,Chiang Mai,Royal Chiangmai Golf Club,2022/23,Netherlands Women tour of Thailand,T20,20,"Thailand, Netherlands",Thailand,Netherlands,international,Thailand,bat,Netherlands,,,5,,SL Kalis
2022-12-02,3,Chiang Mai,Royal Chiangmai Golf Club,2022/23,Netherlands Women tour of Thailand,T20,20,"Netherlands, Thailand",Netherlands,Thailand,international,Thailand,field,Thailand,,,5,,N Boochatham
2022-12-03,4,Chiang Mai,Royal Chiangmai Golf Club,2022/23,Netherlands Women tour of Thailand,T20,20,"Thailand, Netherlands",Thailand,Netherlands,international,Netherlands,field,Thailand,,31,,,N Chaiwai
2023-01-19,1,East London,"Buffalo Park, East London",2022/23,South Africa Women's T20I Tri-Series,T20,20,"India, South Africa",India,South Africa,international,South Africa,field,India,,27,,,AB Kaur
2023-01-21,2,East London,"Buffalo Park, East London",2022/23,South Africa Women's T20I Tri-Series,T20,20,"South Africa, West Indies",South Africa,West Indies,international,South Africa,bat,South Africa,,44,,,M Klaas
2023-01-23,3,East London,"Buffalo Park, East London",2022/23,South Africa Women's T20I Tri-Series,T20,20,"India, West Indies",India,West Indies,international,India,bat,India,,56,,,S Mandhana
2023-01-25,4,East London,"Buffalo Park, East London",2022/23,South Africa Women's T20I Tri-Series,T20,20,"West Indies, South Africa",West Indies,South Africa,international,West Indies,bat,South Africa,,,10,,T Brits
2023-01-28,5,East London,"Buffalo Park, East London",2022/23,South Africa Women's T20I Tri-Series,T20,20,"India, South Africa",India,South Africa,international,India,bat,,no result,,,,
2023-01-30,6,East London,"Buffalo Park, East London",2022/23,South Africa Women's T20I Tri-Series,T20,20,"West Indies, India",West Indies,India,international,India,field,India,,,8,,DB Sharma
2023-02-02,,East London,"Buffalo Park, East London",2022/23,South Africa Women's T20I Tri-Series,T20,20,"India, South Africa",India,South Africa,international,India,bat,South Africa,,,5,,CL Tryon
2022-12-02,1,Christchurch,"Hagley Oval, Christchurch",2022/23,Bangladesh Women tour of New Zealand,T20,20,"New Zealand, Bangladesh",New Zealand,Bangladesh,international,New Zealand,bat,New Zealand,,132,,,
2022-12-04,2,Dunedin,"University Oval, Dunedin",2022/23,Bangladesh Women tour of New Zealand,T20,20,"New Zealand, Bangladesh",New Zealand,Bangladesh,international,New Zealand,bat,New Zealand,,37,,,
2022-12-07,3,Queenstown,"John Davies Oval, Queenstown",2022/23,Bangladesh Women tour of New Zealand,T20,20,"New Zealand, Bangladesh",New Zealand,Bangladesh,international,New Zealand,bat,New Zealand,,63,,,
2022-11-14,1,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022/23,Desert Cup T20I Series,T20,20,"Saudi Arabia, Oman",Saudi Arabia,Oman,international,Saudi Arabia,bat,Oman,,,9,,Bilal Khan
2022-11-14,2,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022/23,Desert Cup T20I Series,T20,20,"Bahrain, Canada",Bahrain,Canada,international,Canada,field,Canada,,,4,,Saad Bin Zafar
2022-11-15,3,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022/23,Desert Cup T20I Series,T20,20,"Canada, Saudi Arabia",Canada,Saudi Arabia,international,Saudi Arabia,field,Canada,,66,,,A Johnson
2022-11-15,4,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022/23,Desert Cup T20I Series,T20,20,"Oman, Bahrain",Oman,Bahrain,international,Bahrain,field,Bahrain,,,6,,Sohail Ahmed
2022-11-16,5,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022/23,Desert Cup T20I Series,T20,20,"Bahrain, Saudi Arabia",Bahrain,Saudi Arabia,international,Saudi Arabia,field,Bahrain,,53,,,Sohail Ahmed
2022-11-16,6,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022/23,Desert Cup T20I Series,T20,20,"Canada, Oman",Canada,Oman,international,Oman,field,Canada,,1,,,A Johnson
2022-11-17,7,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022/23,Desert Cup T20I Series,T20,20,"Saudi Arabia, Oman",Saudi Arabia,Oman,international,Oman,field,Oman,,,7,,Zeeshan Maqsood
2022-11-17,8,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022/23,Desert Cup T20I Series,T20,20,"Canada, Bahrain",Canada,Bahrain,international,Bahrain,field,Bahrain,,,8,,Sarfaraz Ali
2022-11-19,9,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022/23,Desert Cup T20I Series,T20,20,"Canada, Saudi Arabia",Canada,Saudi Arabia,international,Saudi Arabia,field,Canada,,45,,,Ammar Khalid
2022-11-19,10,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022/23,Desert Cup T20I Series,T20,20,"Oman, Bahrain",Oman,Bahrain,international,Bahrain,field,Oman,,106,,,Zeeshan Maqsood
2022-11-20,11,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022/23,Desert Cup T20I Series,T20,20,"Oman, Canada",Oman,Canada,international,Canada,field,Canada,,,3,,A Johnson
2022-11-20,12,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022/23,Desert Cup T20I Series,T20,20,"Bahrain, Saudi Arabia",Bahrain,Saudi Arabia,international,Bahrain,bat,Saudi Arabia,,,9,,Faisal Khan
2022-11-21,,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022/23,Desert Cup T20I Series,T20,20,"Saudi Arabia, Bahrain",Saudi Arabia,Bahrain,international,Bahrain,field,Saudi Arabia,,32,,,Saad Khan
2022-11-21,,Al Amarat,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022/23,Desert Cup T20I Series,T20,20,"Oman, Canada",Oman,Canada,international,Canada,field,Canada,,,8,,JOA Gordon
2023-01-24,1,Sydney,"North Sydney Oval, Sydney",2022/23,Pakistan Women tour of Australia,T20,20,"Pakistan, Australia",Pakistan,Australia,international,Pakistan,bat,Australia,,,8,,ML Schutt
2023-01-26,2,Hobart,"Bellerive Oval, Hobart",2022/23,Pakistan Women tour of Australia,T20,20,"Pakistan, Australia",Pakistan,Australia,international,Pakistan,bat,Australia,,,8,,BL Mooney
2022-12-09,1,Navi Mumbai,"Dr DY Patil Sports Academy, Mumbai",2022/23,Australia Women tour of India,T20,20,"India, Australia",India,Australia,international,Australia,field,Australia,,,9,,BL Mooney
2022-12-11,2,Navi Mumbai,"Dr DY Patil Sports Academy, Mumbai",2022/23,Australia Women tour of India,T20,20,"Australia, India",Australia,India,international,India,field,,tie,,,,S Mandhana
2022-12-14,3,Mumbai,"Brabourne Stadium, Mumbai",2022/23,Australia Women tour of India,T20,20,"Australia, India",Australia,India,international,India,field,Australia,,21,,,EA Perry
2022-12-17,4,Mumbai,"Brabourne Stadium, Mumbai",2022/23,Australia Women tour of India,T20,20,"Australia, India",Australia,India,international,India,field,Australia,,7,,,A Gardner
2022-12-20,5,Mumbai,"Brabourne Stadium, Mumbai",2022/23,Australia Women tour of India,T20,20,"Australia, India",Australia,India,international,India,field,Australia,,54,,,A Gardner
2022-12-15,6,Nairobi,"Gymkhana Club Ground, Nairobi",2022/23,Kenya Quadrangular Women's T20 Series,T20,20,"Qatar, Kenya",Qatar,Kenya,international,Qatar,bat,Kenya,,,9,,Q Abel
2022-12-18,9,Nairobi,"Gymkhana Club Ground, Nairobi",2022/23,Kenya Quadrangular Women's T20 Series,T20,20,"Kenya, Uganda",Kenya,Uganda,international,Uganda,field,Uganda,,,6,,P Alako
2022-12-19,12,Nairobi,"Gymkhana Club Ground, Nairobi",2022/23,Kenya Quadrangular Women's T20 Series,T20,20,"Tanzania, Kenya",Tanzania,Kenya,international,Tanzania,bat,Kenya,,,2,,V Abuga
2023-01-12,1,Harare,Harare Sports Club,2022/23,Ireland tour of Zimbabwe,T20,20,"Ireland, Zimbabwe",Ireland,Zimbabwe,international,Zimbabwe,field,Zimbabwe,,,5,,RP Burl
2023-01-14,2,Harare,Harare Sports Club,2022/23,Ireland tour of Zimbabwe,T20,20,"Zimbabwe, Ireland",Zimbabwe,Ireland,international,Ireland,field,Ireland,,,6,,GR Adair
2023-01-15,3,Harare,Harare Sports Club,2022/23,Ireland tour of Zimbabwe,T20,20,"Ireland, Zimbabwe",Ireland,Zimbabwe,international,Zimbabwe,field,Zimbabwe,,,4,,RP Burl
2023-01-03,1,Mumbai,"Wankhede Stadium, Mumbai",2022/23,Sri Lanka tour of India,T20,20,"India, Sri Lanka",India,Sri Lanka,international,Sri Lanka,field,India,,2,,,DJ Hooda
2023-01-05,2,Pune,"Maharashtra Cricket Association Stadium, Pune",2022/23,Sri Lanka tour of India,T20,20,"Sri Lanka, India",Sri Lanka,India,international,India,field,Sri Lanka,,16,,,MD Shanaka
2023-01-07,3,Rajkot,"Saurashtra Cricket Association Stadium, Rajkot",2022/23,Sri Lanka tour of India,T20,20,"India, Sri Lanka",India,Sri Lanka,international,India,bat,India,,91,,,SA Yadav
2023-01-27,1,Ranchi,"JSCA International Stadium Complex, Ranchi",2022/23,New Zealand tour of India,T20,20,"New Zealand, India",New Zealand,India,international,India,field,New Zealand,,21,,,DJ Mitchell
2023-01-29,2,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2022/23,New Zealand tour of India,T20,20,"New Zealand, India",New Zealand,India,international,New Zealand,bat,India,,,6,,SA Yadav
2023-02-01,3,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",2022/23,New Zealand tour of India,T20,20,"India, New Zealand",India,New Zealand,international,India,bat,India,,168,,,Shubman Gill
2022-12-13,1,Kigali City,"Gahanga International Cricket Stadium, Rwanda",2022/23,Tri-Nation T20 Cup (Rwanda),T20,20,"Tanzania, Rwanda",Tanzania,Rwanda,international,Rwanda,field,Tanzania,,66,,,AP Rajeevan
2022-12-14,3,Kigali City,"Gahanga International Cricket Stadium, Rwanda",2022/23,Tri-Nation T20 Cup (Rwanda),T20,20,"Uganda, Rwanda",Uganda,Rwanda,international,Rwanda,field,Uganda,,85,,,J Baguma
2022-12-14,4,Kigali City,"Gahanga International Cricket Stadium, Rwanda",2022/23,Tri-Nation T20 Cup (Rwanda),T20,20,"Tanzania, Uganda",Tanzania,Uganda,international,Tanzania,bat,,no result,,,,
2022-12-15,5,Kigali City,"Gahanga International Cricket Stadium, Rwanda",2022/23,Tri-Nation T20 Cup (Rwanda),T20,20,"Uganda, Rwanda",Uganda,Rwanda,international,Uganda,bat,Uganda,,133,,,Bilal Hassun
2022-12-15,6,Kigali City,"Gahanga International Cricket Stadium, Rwanda",2022/23,Tri-Nation T20 Cup (Rwanda),T20,20,"Uganda, Tanzania",Uganda,Tanzania,international,Tanzania,field,Uganda,,13,,,RG Mukasa
2022-12-16,8,Kigali City,"Gahanga International Cricket Stadium, Rwanda",2022/23,Tri-Nation T20 Cup (Rwanda),T20,20,"Rwanda, Tanzania",Rwanda,Tanzania,international,Tanzania,field,Rwanda,,1,,,W Niyitanga
2022-12-18,9,Kigali City,"Gahanga International Cricket Stadium, Rwanda",2022/23,Tri-Nation T20 Cup (Rwanda),T20,20,"Uganda, Tanzania",Uganda,Tanzania,international,Uganda,bat,Uganda,,2,,,C Kyewuta
2022-12-18,10,Kigali City,"Gahanga International Cricket Stadium, Rwanda",2022/23,Tri-Nation T20 Cup (Rwanda),T20,20,"Rwanda, Tanzania",Rwanda,Tanzania,international,Rwanda,bat,Tanzania,,,6,,SA Jumbe
2022-12-19,11,Kigali City,"Gahanga International Cricket Stadium, Rwanda",2022/23,Tri-Nation T20 Cup (Rwanda),T20,20,"Uganda, Tanzania",Uganda,Tanzania,international,Uganda,bat,Tanzania,,,5,,SA Jumbe
2022-12-20,13,Kigali City,"Gahanga International Cricket Stadium, Rwanda",2022/23,Tri-Nation T20 Cup (Rwanda),T20,20,"Tanzania, Rwanda",Tanzania,Rwanda,international,Tanzania,bat,Tanzania,,31,,,K Nassoro
2022-12-20,14,Kigali City,"Gahanga International Cricket Stadium, Rwanda",2022/23,Tri-Nation T20 Cup (Rwanda),T20,20,"Rwanda, Uganda",Rwanda,Uganda,international,Uganda,field,Uganda,,,7,,Bilal Hassun
2022-12-22,15,Kigali City,"Gahanga International Cricket Stadium, Rwanda",2022/23,Tri-Nation T20 Cup (Rwanda),T20,20,"Tanzania, Rwanda",Tanzania,Rwanda,international,Rwanda,field,Tanzania,,28,,,AM Kimote
2022-12-22,16,Kigali City,"Gahanga International Cricket Stadium, Rwanda",2022/23,Tri-Nation T20 Cup (Rwanda),T20,20,"Uganda, Tanzania",Uganda,Tanzania,international,Uganda,bat,Uganda,,7,,,S Sesazi
2022-12-23,17,Kigali City,"Gahanga International Cricket Stadium, Rwanda",2022/23,Tri-Nation T20 Cup (Rwanda),T20,20,"Uganda, Rwanda",Uganda,Rwanda,international,Rwanda,field,Uganda,,3,,,J Baguma
2022-12-18,10,Nairobi,"Gymkhana Club Ground, Nairobi",2022/23,Kenya Quadrangular Women's T20 Series,T20,20,"Tanzania, Qatar",Tanzania,Qatar,international,Tanzania,bat,Tanzania,,96,,,FO Kibasu
2022-12-21,,Nairobi,"Gymkhana Club Ground, Nairobi",2022/23,Kenya Quadrangular Women's T20 Series,T20,20,"Tanzania, Qatar",Tanzania,Qatar,international,Tanzania,bat,Tanzania,,28,,,PZ Kamunya
2022-12-21,,Nairobi,"Gymkhana Club Ground, Nairobi",2022/23,Kenya Quadrangular Women's T20 Series,T20,20,"Kenya, Uganda",Kenya,Uganda,international,Kenya,bat,Uganda,,,6,,E Anyipo
2022-12-15,2,Bangi,"UKM-YSD Cricket Oval, Bangi",2022/23,Quadrangular Twenty20 Series (Malaysia),T20,20,"Singapore, Qatar",Singapore,Qatar,international,Singapore,bat,Qatar,,,5,,I Liyanage
2022-12-16,3,Bangi,"UKM-YSD Cricket Oval, Bangi",2022/23,Quadrangular Twenty20 Series (Malaysia),T20,20,"Qatar, Malaysia",Qatar,Malaysia,international,Qatar,bat,Malaysia,,,8,,Rizwan Haider
2022-12-18,5,Bangi,"UKM-YSD Cricket Oval, Bangi",2022/23,Quadrangular Twenty20 Series (Malaysia),T20,20,"Bahrain, Qatar",Bahrain,Qatar,international,Qatar,field,Bahrain,,13,,,Sarfaraz Ali
2022-12-18,6,Bangi,"UKM-YSD Cricket Oval, Bangi",2022/23,Quadrangular Twenty20 Series (Malaysia),T20,20,"Malaysia, Singapore",Malaysia,Singapore,international,Malaysia,bat,Malaysia,,120,,,Virandeep Singh
2022-12-19,7,Bangi,"UKM-YSD Cricket Oval, Bangi",2022/23,Quadrangular Twenty20 Series (Malaysia),T20,20,"Singapore, Qatar",Singapore,Qatar,international,Qatar,field,Qatar,,,8,,
2022-12-19,8,Bangi,"UKM-YSD Cricket Oval, Bangi",2022/23,Quadrangular Twenty20 Series (Malaysia),T20,20,"Bahrain, Malaysia",Bahrain,Malaysia,international,Bahrain,bat,Malaysia,,,7,,Virandeep Singh
2022-12-21,9,Bangi,"UKM-YSD Cricket Oval, Bangi",2022/23,Quadrangular Twenty20 Series (Malaysia),T20,20,"Singapore, Bahrain",Singapore,Bahrain,international,Bahrain,field,Bahrain,,,6,,Rizwan Butt
2022-12-21,10,Bangi,"UKM-YSD Cricket Oval, Bangi",2022/23,Quadrangular Twenty20 Series (Malaysia),T20,20,"Malaysia, Qatar",Malaysia,Qatar,international,Malaysia,bat,,no result,,,,
2022-12-22,11,Bangi,"UKM-YSD Cricket Oval, Bangi",2022/23,Quadrangular Twenty20 Series (Malaysia),T20,20,"Malaysia, Singapore",Malaysia,Singapore,international,Malaysia,bat,Malaysia,,143,,,Ahmed Faiz
2022-12-22,12,Bangi,"UKM-YSD Cricket Oval, Bangi",2022/23,Quadrangular Twenty20 Series (Malaysia),T20,20,"Bahrain, Qatar",Bahrain,Qatar,international,Qatar,field,,no result,,,,
2022-12-23,,Bangi,"UKM-YSD Cricket Oval, Bangi",2022/23,Quadrangular Twenty20 Series (Malaysia),T20,20,"Singapore, Qatar",Singapore,Qatar,international,Qatar,field,Qatar,,,9,,Mohammad Rizlan
2022-12-23,,Bangi,"UKM-YSD Cricket Oval, Bangi",2022/23,Quadrangular Twenty20 Series (Malaysia),T20,20,"Malaysia, Bahrain",Malaysia,Bahrain,international,Malaysia,bat,Bahrain,,,6,,Sohail Ahmed
2023-03-09,1,Chattogram,"Zahur Ahmed Chowdhury Stadium, Chattogram",2022/23,England tour of Bangladesh,T20,20,"England, Bangladesh",England,Bangladesh,international,Bangladesh,field,Bangladesh,,,6,,Nazmul Hossain Shanto
2023-03-12,2,Dhaka,"Shere Bangla National Stadium, Mirpur",2022/23,England tour of Bangladesh,T20,20,"England, Bangladesh",England,Bangladesh,international,Bangladesh,field,Bangladesh,,,4,,Mehedi Hasan Miraz
